#MZ SEK INT
473.3473 1166 0.1394
506.2735 1166 0.0000
657.9580 1166 0.1065
674.6955 1166 0.0000
795.6416 1166 0.0055
838.3946 1166 0.8775
937.7441 1166 0.0060
986.4333 1166 0.1065
1011.5397 1166 0.0000
1051.8505 1166 0.0312
1060.5197 1166 0.0055
265.2162 1168 0.0000
447.3316 1168 0.9766
657.9580 1168 0.0370
795.6416 1168 0.0152
838.3946 1168 0.6039
937.7441 1168 0.0511
986.4333 1168 0.0370
1051.8505 1168 0.0128
1060.5197 1168 0.0152
265.2162 1170 0.0000
447.3316 1170 0.9766
657.9580 1170 0.0105
795.6416 1170 0.0386
838.3946 1170 0.3100
937.7441 1170 0.2405
986.4333 1170 0.0105
1051.8505 1170 0.0051
1060.5197 1170 0.0386
265.2162 1172 0.0000
391.2690 1172 0.0000
447.3316 1172 0.9766
657.9580 1172 0.0024
795.6416 1172 0.0889
836.7488 1172 0.0712
838.3946 1172 0.1212
937.7441 1172 0.6396
986.4333 1172 0.0024
1051.8505 1172 0.0019
1060.5197 1172 0.0889
257.2475 1174 0.0013
265.2162 1174 0.0000
391.2690 1174 0.0000
447.3316 1174 0.9766
657.9580 1174 0.0005
795.6416 1174 0.1851
836.7488 1174 0.2339
937.7441 1174 0.9746
986.4333 1174 0.0005
1051.8505 1174 0.0007
1060.5197 1174 0.1851
391.2690 1176 0.0000
447.3316 1176 0.9766
657.9580 1176 0.0001
700.3044 1176 0.0000
795.6416 1176 0.3443
836.7488 1176 0.5376
875.1286 1176 0.0000
937.7441 1176 0.8688
955.5016 1176 0.0004
986.4333 1176 0.0001
1051.8505 1176 0.0002
1060.5197 1176 0.3443
1166.5024 1176 0.0000
251.2006 1178 0.9407
391.2690 1178 0.0000
447.3316 1178 0.0000
700.3044 1178 0.0016
795.6416 1178 0.5664
836.7488 1178 0.8779
875.1286 1178 0.0016
937.7441 1178 0.4656
955.5016 1178 0.0013
1060.5197 1178 0.5664
1166.5024 1178 0.0016
251.2006 1180 0.9501
257.2475 1180 0.0013
391.2690 1180 0.0000
447.3316 1180 0.9766
700.3044 1180 0.0319
795.6416 1180 0.8134
836.7488 1180 1.0345
875.1286 1180 0.0319
937.7441 1180 0.1546
955.5016 1180 0.0037
1060.5197 1180 0.8134
1166.5024 1180 0.0319
251.2006 1182 0.8939
257.2475 1182 0.0110
391.2690 1182 0.0000
447.3316 1182 0.9766
700.3044 1182 0.2337
795.6416 1182 1.0057
836.7488 1182 0.8938
875.1286 1182 0.2337
937.7441 1182 0.0328
955.5016 1182 0.0099
1060.5197 1182 1.0057
1166.5024 1182 0.2337
251.2006 1184 0.7833
257.2475 1184 0.0605
391.2690 1184 0.0000
447.3316 1184 0.9766
473.3473 1184 0.0000
604.3361 1184 0.0586
700.3044 1184 0.6821
795.6416 1184 1.0529
820.2323 1184 0.0000
836.7488 1184 0.5751
875.1286 1184 0.6821
906.0005 1184 0.0586
937.7441 1184 0.0046
955.5016 1184 0.0254
1025.0385 1184 0.0000
1060.5197 1184 1.0529
1166.5024 1184 0.6821
251.2006 1186 0.0005
257.2475 1186 0.0000
391.2690 1186 0.0000
447.3316 1186 0.9766
473.3473 1186 0.0001
604.3361 1186 0.1409
700.3044 1186 0.9713
795.6416 1186 0.9161
820.2323 1186 0.0004
836.7488 1186 0.2797
875.1286 1186 0.9713
906.0005 1186 0.1409
937.7441 1186 0.0004
955.5016 1186 0.0611
1025.0385 1186 0.0004
1060.5197 1186 0.9161
1166.5024 1186 0.9713
257.2475 1188 0.5357
391.2690 1188 0.0000
447.3316 1188 0.0000
473.3473 1188 0.0001
604.3361 1188 0.0041
700.3044 1188 0.8159
795.6416 1188 0.6481
820.2323 1188 0.0067
836.7488 1188 0.1044
875.1286 1188 0.8159
906.0005 1188 0.0041
955.5016 1188 0.1374
1025.0385 1188 0.0067
1060.5197 1188 0.6481
1166.5024 1188 0.8159
257.2475 1190 0.8637
391.2690 1190 0.0000
447.3316 1190 0.9766
473.3473 1190 0.0001
604.3361 1190 0.0001
700.3044 1190 0.4642
795.6416 1190 0.3635
820.2323 1190 0.0552
836.7488 1190 0.0303
875.1286 1190 0.4642
906.0005 1190 0.0001
955.5016 1190 0.2820
1025.0385 1190 0.0552
1060.5197 1190 0.3635
1070.7297 1190 0.0002
1166.5024 1190 0.4642
257.2475 1192 0.9289
391.2690 1192 0.0001
447.3316 1192 0.0013
473.3473 1192 0.0001
627.7041 1192 0.0001
700.3044 1192 0.1969
784.3783 1192 0.0001
795.6416 1192 0.1569
820.2323 1192 0.2373
836.7488 1192 0.0069
875.1286 1192 0.1969
955.5016 1192 0.5143
1025.0385 1192 0.2373
1045.5020 1192 0.0001
1060.5197 1192 0.1569
1070.7297 1192 0.0020
1166.5024 1192 0.1969
257.2475 1194 0.6691
391.2690 1194 0.0001
447.3316 1194 0.0082
473.3473 1194 0.0002
627.7041 1194 0.0010
700.3044 1194 0.0666
784.3783 1194 0.0010
795.6416 1194 0.0504
820.2323 1194 0.5889
836.7488 1194 0.0013
875.1286 1194 0.0666
955.5016 1194 0.8008
1025.0385 1194 0.5889
1045.5020 1194 0.0010
1060.5197 1194 0.0504
1070.7297 1194 0.0148
1119.1887 1194 0.0007
1166.5024 1194 0.0666
257.2475 1196 0.3245
391.2690 1196 0.0001
447.3316 1196 0.9766
473.3473 1196 0.0002
627.7041 1196 0.0047
700.3044 1196 0.0189
784.3783 1196 0.0047
795.6416 1196 0.0115
820.2323 1196 0.9169
825.6232 1196 0.0001
836.7488 1196 0.0002
875.1286 1196 0.0189
955.5016 1196 1.0024
1025.0385 1196 0.9169
1045.5020 1196 0.0047
1060.5197 1196 0.0115
1070.7297 1196 0.0730
1100.4952 1196 0.0001
1119.1887 1196 0.0025
1166.5024 1196 0.0189
257.2475 1198 0.1066
271.2632 1198 0.0000
391.2690 1198 0.0001
447.3316 1198 0.1309
473.3473 1198 0.0003
627.7041 1198 0.0193
700.3044 1198 0.0046
784.3783 1198 0.0193
795.6416 1198 0.0018
820.2323 1198 0.9572
825.6232 1198 0.0015
875.1286 1198 0.0046
955.5016 1198 0.9199
1025.0385 1198 0.9572
1045.5020 1198 0.0193
1060.5197 1198 0.0018
1070.7297 1198 0.2432
1100.4952 1198 0.0015
1119.1887 1198 0.0073
1166.5024 1198 0.0046
257.2475 1200 0.0239
271.2632 1200 0.0008
391.2690 1200 0.0001
473.3473 1200 0.0004
627.7041 1200 0.0682
700.3044 1200 0.0010
784.3783 1200 0.0682
795.6416 1200 0.0002
820.2323 1200 0.7074
825.6232 1200 0.0146
875.1286 1200 0.0010
955.5016 1200 0.5371
1025.0385 1200 0.7074
1045.5020 1200 0.0682
1060.5197 1200 0.0002
1070.7297 1200 0.5556
1100.4952 1200 0.0146
1119.1887 1200 0.0209
1166.5024 1200 0.0010
257.2475 1202 0.0037
271.2632 1202 0.0012
391.2690 1202 0.0002
473.3473 1202 0.0005
627.7041 1202 0.2006
700.3044 1202 0.0002
720.4054 1202 0.0001
784.3783 1202 0.2006
795.6416 1202 0.0000
820.2323 1202 0.3870
825.6232 1202 0.0846
875.1286 1202 0.0002
955.5016 1202 0.1632
1025.0385 1202 0.3870
1045.5020 1202 0.2006
1060.5197 1202 0.0000
1070.7297 1202 0.8794
1080.1045 1202 0.0001
1100.4952 1202 0.0846
1119.1887 1202 0.0574
1166.5024 1202 0.0002
257.2475 1204 0.0004
271.2632 1204 0.0238
391.2690 1204 0.0002
473.3473 1204 0.0007
627.7041 1204 0.4697
720.4054 1204 0.0007
758.4197 1204 0.0001
784.3783 1204 0.4697
795.6416 1204 0.0000
820.2323 1204 0.1626
825.6232 1204 0.2975
955.5016 1204 0.0211
1025.0385 1204 0.1626
1045.5020 1204 0.4697
1060.5197 1204 0.0000
1070.7297 1204 0.9754
1080.1045 1204 0.0007
1100.4952 1204 0.2975
1119.1887 1204 0.1478
1137.1260 1204 0.0001
257.2475 1206 0.0000
271.2632 1206 0.2039
391.2690 1206 0.0002
473.3473 1206 0.0009
627.7041 1206 0.8240
720.4054 1206 0.0038
758.4197 1206 0.0035
784.3783 1206 0.8240
820.2323 1206 0.0541
825.6232 1206 0.6593
955.5016 1206 0.0008
1025.0385 1206 0.0541
1045.5020 1206 0.8240
1070.7297 1206 0.7661
1080.1045 1206 0.0038
1100.4952 1206 0.6593
1119.1887 1206 0.3448
1137.1260 1206 0.0035
257.2475 1208 0.0000
391.2690 1208 0.0003
627.7041 1208 0.9953
672.6859 1208 0.0001
720.4054 1208 0.0174
758.4197 1208 0.0438
784.3783 1208 0.9953
820.2323 1208 0.0146
825.6232 1208 0.9504
955.5016 1208 0.0000
1008.5252 1208 0.0001
1025.0385 1208 0.0146
1045.5020 1208 0.9953
1070.7297 1208 0.4301
1080.1045 1208 0.0174
1100.4952 1208 0.9504
1119.1887 1208 0.6814
1137.1260 1208 0.0438
257.2475 1210 0.0000
391.2690 1210 0.0004
627.7041 1210 0.7311
672.6859 1210 0.0010
720.4054 1210 0.0655
758.4197 1210 0.2475
784.3783 1210 0.7311
820.2323 1210 0.0033
825.6232 1210 0.9167
955.5016 1210 0.0000
1008.5252 1210 0.0010
1025.0385 1210 0.0033
1045.5020 1210 0.7311
1070.7297 1210 0.1739
1080.1045 1210 0.0655
1100.4952 1210 0.9167
1119.1887 1210 0.9909
1137.1260 1210 0.2475
1179.6084 1210 0.0000
251.2006 1212 0.0634
391.2690 1212 0.0004
447.3316 1212 0.1697
627.7041 1212 0.2695
672.6859 1212 0.0104
720.4054 1212 0.1957
758.4197 1212 0.6724
784.3783 1212 0.2695
820.2323 1212 0.0006
825.6232 1212 0.6055
1008.5252 1212 0.0104
1025.0385 1212 0.0006
1045.5020 1212 0.2695
1070.7297 1212 0.0509
1080.1045 1212 0.1957
1100.4952 1212 0.6055
1119.1887 1212 0.7647
1137.1260 1212 0.6724
1179.6084 1212 0.0004
251.2006 1214 0.0000
391.2690 1214 0.0005
447.3316 1214 0.8725
627.7041 1214 0.0364
672.6859 1214 0.0631
720.4054 1214 0.4520
758.4197 1214 0.9355
784.3783 1214 0.0364
820.2323 1214 0.0001
825.6232 1214 0.2789
1008.5252 1214 0.0631
1025.0385 1214 0.0001
1045.5020 1214 0.0364
1070.7297 1214 0.0108
1080.1045 1214 0.4520
1100.4952 1214 0.2789
1119.1887 1214 0.1951
1137.1260 1214 0.9355
1179.6084 1214 0.0058
251.2006 1216 0.8961
391.2690 1216 0.0007
447.3316 1216 0.5712
627.7041 1216 0.0011
672.6859 1216 0.2337
699.8382 1216 0.0000
720.4054 1216 0.7798
758.4197 1216 0.7069
786.7414 1216 0.0445
820.2323 1216 0.0000
825.6232 1216 0.0909
932.7818 1216 0.0000
1008.5252 1216 0.2337
1025.0385 1216 0.0000
1045.5020 1216 0.0011
1070.7297 1216 0.0017
1080.1045 1216 0.7798
1100.4952 1216 0.0909
1119.1887 1216 0.0070
1137.1260 1216 0.7069
1179.6084 1216 0.0445
251.2006 1218 0.7338
391.2690 1218 0.0008
447.3316 1218 0.0019
627.7041 1218 0.0000
672.6859 1218 0.5506
699.8382 1218 0.0023
720.4054 1218 0.9669
758.4197 1218 0.3019
786.7414 1218 0.1895
825.6232 1218 0.0212
932.7818 1218 0.0023
1008.5252 1218 0.5506
1045.5020 1218 0.0000
1070.7297 1218 0.0002
1080.1045 1218 0.9669
1100.4952 1218 0.0212
1119.1887 1218 0.0000
1137.1260 1218 0.3019
1179.6084 1218 0.1895
251.2006 1220 0.0000
271.2632 1220 0.0000
391.2690 1220 0.0010
447.3316 1220 0.0763
672.6859 1220 0.8577
699.8382 1220 0.0929
720.4054 1220 0.8260
758.4197 1220 0.0740
786.7414 1220 0.4880
825.6232 1220 0.0036
932.7818 1220 0.0929
1008.5252 1220 0.8577
1070.7297 1220 0.0000
1080.1045 1220 0.8260
1137.1260 1220 0.0740
1179.6084 1220 0.4880
251.2006 1222 0.3226
391.2690 1222 0.0011
447.3316 1222 0.0154
634.6716 1222 0.0000
672.6859 1222 0.9137
699.8382 1222 0.9292
720.4054 1222 0.4645
758.4197 1222 0.0104
786.7414 1222 0.8142
825.6232 1222 0.0004
932.7818 1222 0.9292
951.5037 1222 0.0000
1008.5252 1222 0.9137
1080.1045 1222 0.4645
1137.1260 1222 0.0104
1179.6084 1222 0.8142
251.2006 1224 0.1733
391.2690 1224 0.0014
447.3316 1224 0.0021
634.6716 1224 0.0002
672.6859 1224 0.6855
699.8382 1224 0.3718
720.4054 1224 0.1636
758.4197 1224 0.0008
786.7414 1224 0.9301
825.6232 1224 0.0000
932.7818 1224 0.3718
951.5037 1224 0.0002
1008.5252 1224 0.6855
1080.1045 1224 0.1636
1137.1260 1224 0.0008
1179.6084 1224 0.9301
251.2006 1226 0.0810
391.2690 1226 0.0016
447.3316 1226 0.0002
634.6716 1226 0.0036
672.6859 1226 0.3713
699.8382 1226 0.0148
720.4054 1226 0.0339
758.4197 1226 0.0000
777.4234 1226 0.0000
786.7414 1226 0.7614
932.7818 1226 0.0148
951.5037 1226 0.0036
1008.5252 1226 0.3713
1080.1045 1226 0.0339
1099.8258 1226 0.5245
1137.1260 1226 0.0000
1179.6084 1226 0.7614
251.2006 1228 0.0329
391.2690 1228 0.0019
447.3316 1228 0.0000
634.6716 1228 0.0331
672.6859 1228 0.1483
699.8382 1228 0.0001
720.4054 1228 0.0038
777.4234 1228 0.0001
786.7414 1228 0.4634
932.7818 1228 0.0001
951.5037 1228 0.0331
1008.5252 1228 0.1483
1080.1045 1228 0.0038
1099.8258 1228 0.8427
1179.6084 1228 0.4634
251.2006 1230 0.0116
447.3316 1230 0.0000
473.3473 1230 0.0113
634.6716 1230 0.1642
672.6859 1230 0.0444
720.4054 1230 0.0002
777.4234 1230 0.0026
786.7414 1230 0.2163
951.5037 1230 0.1642
1008.5252 1230 0.0444
1080.1045 1230 0.0002
1099.8258 1230 0.9184
1179.6084 1230 0.2163
251.2006 1232 0.0036
391.2690 1232 0.0027
473.3473 1232 0.0136
634.6716 1232 0.4717
672.6859 1232 0.0101
720.4054 1232 0.0000
777.4234 1232 0.0321
786.7414 1232 0.0795
951.5037 1232 0.4717
1008.5252 1232 0.0101
1080.1045 1232 0.0000
1099.8258 1232 0.6799
1179.6084 1232 0.0795
251.2006 1234 0.0010
391.2690 1234 0.4496
473.3473 1234 0.0164
634.6716 1234 0.8248
672.6859 1234 0.0018
720.4054 1234 0.0000
777.4234 1234 0.1870
786.7414 1234 0.0235
951.5037 1234 0.8248
1008.5252 1234 0.0018
1080.1045 1234 0.0000
1099.8258 1234 0.3416
1179.6084 1234 0.0235
251.2006 1236 0.0002
257.2475 1236 0.0000
271.2632 1236 0.9634
391.2690 1236 0.0038
473.3473 1236 0.0196
634.6716 1236 0.9166
672.6859 1236 0.0002
777.4234 1236 0.5596
786.7414 1236 0.0057
826.4388 1236 0.0001
951.5037 1236 0.9166
1008.5252 1236 0.0002
1099.8258 1236 0.1163
1179.6084 1236 0.0057
251.2006 1238 0.0000
257.2475 1238 0.0000
271.2632 1238 0.9634
391.2690 1238 0.0045
473.3473 1238 0.0234
634.6716 1238 0.6754
672.6859 1238 0.0000
777.4234 1238 0.9146
786.7414 1238 0.0012
826.4388 1238 0.0023
951.5037 1238 0.6754
1008.5252 1238 0.0000
1099.8258 1238 0.0268
1179.6084 1238 0.0012
251.2006 1240 0.0000
257.2475 1240 0.0003
271.2632 1240 0.9634
473.3473 1240 0.3423
634.6716 1240 0.3440
672.6859 1240 0.0000
777.4234 1240 0.8772
786.7414 1240 0.0002
826.4388 1240 0.0207
951.5037 1240 0.3440
1008.5252 1240 0.0000
1101.5826 1240 0.0207
1179.6084 1240 0.0002
251.2006 1242 0.0000
257.2475 1242 0.0036
271.2632 1242 0.9634
473.3473 1242 0.0328
634.6716 1242 0.1259
777.4234 1242 0.5310
786.7414 1242 0.0000
826.4388 1242 0.1128
951.5037 1242 0.1259
1101.5826 1242 0.1128
1179.6084 1242 0.0000
257.2475 1244 0.0251
271.2632 1244 0.9634
391.2690 1244 0.0073
473.3473 1244 0.5867
634.6716 1244 0.0343
777.4234 1244 0.2165
826.4388 1244 0.3732
911.1797 1244 0.0010
951.5037 1244 0.0343
1101.5826 1244 0.3732
257.2475 1246 0.1161
271.2632 1246 0.9634
391.2690 1246 0.0085
473.3473 1246 0.0454
634.6716 1246 0.0072
777.4234 1246 0.0629
826.4388 1246 0.7696
911.1797 1246 0.0135
951.5037 1246 0.0072
1101.5826 1246 0.7696
257.2475 1248 0.3553
271.2632 1248 0.9634
391.2690 1248 0.0099
473.3473 1248 0.0530
634.6716 1248 0.0012
734.9256 1248 0.0000
777.4234 1248 0.0136
826.4388 1248 1.0145
911.1797 1248 0.0851
951.5037 1248 0.0012
979.5651 1248 0.0000
1101.5826 1248 1.0145
257.2475 1250 0.7149
271.2632 1250 0.9634
391.2690 1250 0.0114
473.3473 1250 0.0617
634.6716 1250 0.0002
734.9256 1250 0.0062
773.6049 1250 0.0000
777.4234 1250 0.0023
826.4388 1250 0.8758
911.1797 1250 0.2951
951.5037 1250 0.0002
979.5651 1250 0.0062
1031.1374 1250 0.0000
1101.5826 1250 0.8758
257.2475 1252 0.9372
271.2632 1252 0.9634
391.2690 1252 0.0132
473.3473 1252 0.0715
634.6716 1252 0.0000
734.9256 1252 0.1136
773.6049 1252 0.0002
777.4234 1252 0.0003
826.4388 1252 0.5067
911.1797 1252 0.6345
951.5037 1252 0.0000
979.5651 1252 0.1136
1031.1374 1252 0.0002
1101.5826 1252 0.5067
257.2475 1254 0.7940
271.2632 1254 0.9634
391.2690 1254 0.0153
473.3473 1254 0.0825
734.9256 1254 0.4879
773.6049 1254 0.0008
777.4234 1254 0.0000
826.4388 1254 0.2005
911.1797 1254 0.9276
979.5651 1254 0.4879
1002.0540 1254 0.0000
1031.1374 1254 0.0008
1101.5826 1254 0.2005
257.2475 1256 0.4317
271.2632 1256 0.9634
391.2690 1256 0.0176
473.3473 1256 0.9123
734.9256 1256 0.8963
773.6049 1256 0.0029
826.4388 1256 0.0552
911.1797 1256 0.9883
979.5651 1256 0.8963
1002.0540 1256 0.0002
1031.1374 1256 0.0029
1101.5826 1256 0.0552
257.2475 1258 0.1500
271.2632 1258 0.9634
391.2690 1258 0.0202
473.3473 1258 0.1086
734.9256 1258 0.9561
773.6049 1258 0.0093
822.2096 1258 0.0001
826.4388 1258 0.0107
911.1797 1258 0.8099
979.5651 1258 0.9561
1002.0540 1258 0.0100
1027.5101 1258 0.0001
1031.1374 1258 0.0093
1101.5826 1258 0.0107
257.2475 1260 0.0332
271.2632 1260 0.9634
391.2690 1260 0.0232
473.3473 1260 0.1238
734.9256 1260 0.7026
773.6049 1260 0.0272
822.2096 1260 0.0121
826.4388 1260 0.0015
911.1797 1260 0.5326
979.5651 1260 0.7026
1002.0540 1260 0.1203
1027.5101 1260 0.0121
1031.1374 1260 0.0272
1101.5826 1260 0.0015
257.2475 1262 0.0047
271.2632 1262 0.9634
391.2690 1262 0.0265
473.3473 1262 0.1406
734.9256 1262 0.3950
773.6049 1262 0.0699
822.2096 1262 0.1505
826.4388 1262 0.0001
911.1797 1262 0.2906
979.5651 1262 0.3950
1002.0540 1262 0.4759
1027.5101 1262 0.1505
1031.1374 1262 0.0699
1071.8271 1262 0.0002
1101.5826 1262 0.0001
257.2475 1264 0.0004
271.2632 1264 0.9634
391.2690 1264 0.0303
734.9256 1264 0.1820
773.6049 1264 0.1575
822.2096 1264 0.5433
911.1797 1264 0.1352
979.5651 1264 0.1820
1002.0540 1264 0.8862
1027.5101 1264 0.5433
1031.1374 1264 0.1575
1071.8271 1264 0.0018
257.2475 1266 0.0000
271.2632 1266 0.9634
391.2690 1266 0.0344
734.9256 1266 0.0720
773.6049 1266 0.3089
822.2096 1266 0.9016
911.1797 1266 0.0548
979.5651 1266 0.0720
1002.0540 1266 0.9827
1027.5101 1266 0.9016
1031.1374 1266 0.3089
1071.8271 1266 0.0134
257.2475 1268 0.0000
271.2632 1268 0.9634
391.2690 1268 0.0391
734.9256 1268 0.0253
773.6049 1268 0.5230
822.2096 1268 0.8695
872.9529 1268 0.0000
911.1797 1268 0.0197
979.5651 1268 0.0253
1002.0540 1268 0.7534
1027.5101 1268 0.8695
1031.1374 1268 0.5230
1071.8271 1268 0.0977
271.2632 1270 0.9634
391.2690 1270 0.0443
734.9256 1270 0.0081
773.6049 1270 0.7568
822.2096 1270 0.5585
872.9529 1270 0.0002
911.1797 1270 0.0064
979.5651 1270 0.0081
1002.0540 1270 0.4402
1027.5101 1270 0.5585
1031.1374 1270 0.7568
1071.8271 1270 0.3797
271.2632 1272 0.9634
391.2690 1272 0.0500
642.0124 1272 0.0000
734.9256 1272 0.0024
773.6049 1272 0.9272
822.2096 1272 0.2624
872.9529 1272 0.0027
911.1797 1272 0.0019
962.5150 1272 0.0000
979.5651 1272 0.0024
1002.0540 1272 0.2094
1027.5101 1272 0.2624
1031.1374 1272 0.9272
1071.8271 1272 0.5179
271.2632 1274 0.9634
391.2690 1274 0.0563
642.0124 1274 0.0011
734.9256 1274 0.0007
773.6049 1274 0.9515
822.2096 1274 0.0966
872.9529 1274 0.0249
911.1797 1274 0.0005
962.5150 1274 0.0011
979.5651 1274 0.0007
1002.0540 1274 0.0849
1027.5101 1274 0.0966
1031.1374 1274 0.9515
391.2843 1276 0.0240
391.2690 1276 0.0633
642.0124 1276 0.0165
734.9256 1276 0.0002
773.6049 1276 0.8085
822.2096 1276 0.0293
872.9529 1276 0.1324
911.1797 1276 0.0001
962.5150 1276 0.0165
979.5651 1276 0.0002
1002.0540 1276 0.0304
1027.5101 1276 0.0293
1031.1374 1276 0.8085
391.2843 1278 0.0541
391.2690 1278 0.0710
642.0124 1278 0.1172
734.9256 1278 0.0000
773.6049 1278 0.5619
822.2096 1278 0.0076
872.9529 1278 0.4182
911.1797 1278 0.0000
962.5150 1278 0.1172
979.5651 1278 0.0000
1002.0540 1278 0.0098
1027.5101 1278 0.0076
1031.1374 1278 0.5619
391.2690 1280 0.0794
391.2843 1280 0.1100
642.0124 1280 0.4335
762.0455 1280 0.0000
773.6049 1280 0.3152
822.2096 1280 0.0018
872.9529 1280 0.8042
962.5150 1280 0.4335
1002.0540 1280 0.0029
1027.5101 1280 0.0018
1031.1374 1280 0.3152
1142.5646 1280 0.0000
391.2690 1282 0.0886
391.2843 1282 0.2021
642.0124 1282 0.8663
762.0455 1282 0.0018
773.6049 1282 0.1407
822.2096 1282 0.0003
872.9529 1282 0.9686
962.5150 1282 0.8663
1002.0540 1282 0.0008
1027.5101 1282 0.0003
1031.1374 1282 0.1407
1142.5646 1282 0.0018
391.2843 1284 0.3357
642.0124 1284 0.9424
762.0455 1284 0.0450
773.6049 1284 0.0492
872.9529 1284 0.7531
962.5150 1284 0.9424
1002.0540 1284 0.0002
1031.1374 1284 0.0492
1142.5646 1284 0.0450
391.2843 1286 0.5038
547.4027 1286 0.9184
642.0124 1286 0.5599
762.0455 1286 0.2993
773.6049 1286 0.0133
872.9529 1286 0.3894
962.5150 1286 0.5599
1002.0540 1286 0.0001
1031.1374 1286 0.0133
1142.5646 1286 0.2993
391.2843 1288 0.6832
547.4027 1288 0.9184
642.0124 1288 0.1842
762.0455 1288 0.7503
773.6049 1288 0.0027
872.9529 1288 0.1377
962.5150 1288 0.1842
1031.1374 1288 0.0027
1142.5646 1288 0.7503
391.2843 1290 0.8376
547.4027 1290 0.9184
642.0124 1290 0.0343
762.0455 1290 0.8498
773.6049 1290 0.0004
872.9529 1290 0.0342
962.5150 1290 0.0343
1031.1374 1290 0.0004
1142.5646 1290 0.8498
391.2843 1292 0.9283
447.3316 1292 0.9766
547.4027 1292 0.9184
642.0124 1292 0.0037
762.0455 1292 0.4546
773.6049 1292 0.0000
872.9529 1292 0.0061
962.5150 1292 0.0037
1031.1374 1292 0.0000
1142.5646 1292 0.4546
391.2843 1294 0.9301
447.3316 1294 0.9766
547.4027 1294 0.9184
642.0124 1294 0.0002
762.0455 1294 0.1180
773.6049 1294 0.0000
872.9529 1294 0.0008
962.5150 1294 0.0002
1031.1374 1294 0.0000
1142.5646 1294 0.1180
391.2843 1296 0.8426
447.3316 1296 0.9766
762.0455 1296 0.0157
872.9529 1296 0.0001
1142.5646 1296 0.0157
391.2843 1298 0.6902
447.3316 1298 0.9766
762.0455 1298 0.0012
872.9529 1298 0.0000
1142.5646 1298 0.0012
391.2690 1300 0.2130
391.2843 1300 0.5113
447.3316 1300 0.9766
473.3473 1300 0.7292
475.3629 1300 0.9697
762.0455 1300 0.0001
1142.5646 1300 0.0001
391.2690 1302 0.2320
391.2843 1302 0.3426
447.3316 1302 0.9766
473.3473 1302 0.7635
475.3629 1302 0.9697
640.5959 1302 0.0000
762.0455 1302 0.0000
853.7921 1302 0.0000
1142.5646 1302 0.0000
391.2843 1304 0.2076
391.2690 1304 0.2520
447.3316 1304 0.9766
640.5959 1304 0.0002
853.7921 1304 0.0002
391.2843 1306 0.1138
391.2690 1306 0.2731
447.3316 1306 0.9766
640.5959 1306 0.0036
795.7633 1306 0.0004
853.7921 1306 0.0036
1193.1413 1306 0.0004
391.2690 1308 0.2952
447.3316 1308 0.9766
473.3473 1308 0.8556
475.3629 1308 0.9697
640.5959 1308 0.0284
795.7633 1308 0.0037
853.7921 1308 0.0284
1193.1413 1308 0.0037
391.2690 1310 0.3183
447.3316 1310 0.9766
473.3473 1310 0.8815
475.3629 1310 0.9697
640.5959 1310 0.1300
795.7633 1310 0.0234
853.7921 1310 0.1300
1193.1413 1310 0.0234
391.2690 1312 0.3425
447.3316 1312 0.9766
473.3473 1312 0.9045
475.3629 1312 0.9697
626.2834 1312 0.0000
640.5959 1312 0.3743
795.7633 1312 0.1036
834.7087 1312 0.0000
853.7921 1312 0.3743
960.1148 1312 0.0003
1193.1413 1312 0.1036
391.2690 1314 0.3675
447.3316 1314 0.9766
473.3473 1314 0.9244
475.3629 1314 0.9697
626.2834 1314 0.0003
640.5959 1314 0.7204
795.7633 1314 0.3179
834.7087 1314 0.0003
853.7921 1314 0.7204
960.1148 1314 0.0023
1193.1413 1314 0.3179
391.2690 1316 0.3934
447.3316 1316 0.9766
473.3473 1316 0.9409
475.3629 1316 0.9697
626.2834 1316 0.0130
640.5959 1316 0.9740
666.5818 1316 0.0008
795.7633 1316 0.6680
834.7087 1316 0.0130
853.7921 1316 0.9740
888.4400 1316 0.0008
960.1148 1316 0.0138
1193.1413 1316 0.6680
391.2690 1318 0.4201
447.3316 1318 0.9766
473.3473 1318 0.9538
475.3629 1318 0.9697
626.2834 1318 0.1350
640.5959 1318 0.9627
666.5818 1318 0.0037
795.7633 1318 0.9506
834.7087 1318 0.1350
853.7921 1318 0.9627
888.4400 1318 0.0037
960.1148 1318 0.0604
1193.1413 1318 0.9506
391.2690 1320 0.4476
447.3316 1320 0.9766
473.3473 1320 0.9629
475.3629 1320 0.9697
626.2834 1320 0.5033
640.5959 1320 0.7188
666.5818 1320 0.0142
795.7633 1320 0.9028
834.7087 1320 0.5033
853.7921 1320 0.7188
888.4400 1320 0.0142
960.1148 1320 0.1923
1193.1413 1320 0.9028
391.2690 1322 0.4756
447.3316 1322 0.9766
473.3473 1322 0.9682
475.3629 1322 0.9697
626.2834 1322 0.8734
640.5959 1322 0.4167
666.5818 1322 0.0462
795.7633 1322 0.5612
834.7087 1322 0.8734
853.7921 1322 0.4167
888.4400 1322 0.0462
960.1148 1322 0.4480
1193.1413 1322 0.5612
391.2690 1324 0.5042
447.3316 1324 0.9766
475.3629 1324 0.9697
473.3473 1324 0.9696
626.2834 1324 0.8416
640.5959 1324 0.1922
666.5818 1324 0.1259
795.7633 1324 0.2222
834.7087 1324 0.8416
853.7921 1324 0.1922
888.4400 1324 0.1259
960.1148 1324 0.7650
